"text","timestamp"
"Opa... 😎😊","2023-09-05T17:05:41.000Z"
"Qual a tabela de preço pra se aventurar?","2023-09-05T17:07:08.000Z"
"@raphaelle_borges Te amo amor 😍♾️❤️‍🔥","2023-09-05T17:10:37.000Z"
"👏👏👏","2023-09-05T17:27:00.000Z"
"👏👏👏👏😍","2023-09-05T17:32:06.000Z"
"O bioparque vai funcionar no feriado de 7 de setembro?","2023-09-05T17:32:31.000Z"
"🤩👏🏽👏🏽👏🏽👏🏽","2023-09-05T17:35:14.000Z"
"Que lugar lindo 😍😍","2023-09-05T21:42:26.000Z"
"👏🏻👏🏻👏🏻💚","2023-09-05T21:42:52.000Z"
"@geraldobiondi 💚","2023-09-05T21:44:51.000Z"
"Mas a cidade também é Amazônia, é Amazônia urbana :)","2023-09-05T21:46:52.000Z"
"💚💚😍","2023-09-05T22:02:23.000Z"
"@eliisamaciel 🥰🫶","2023-09-05T22:47:54.000Z"
"Nosso Bioparque é top 😍🙌❤️","2023-09-05T23:12:43.000Z"
"👏👏👏","2023-09-06T02:27:54.000Z"
"Vídeo super interessante! Lugar agradável e de diversão para toda a família!😍😍","2023-09-06T09:58:12.000Z"
"@anselmo_wanzeller 🤩","2023-09-06T11:49:07.000Z"
"@top__turismo ❤️","2023-09-06T11:49:10.000Z"
"@viviane_hage.zorthea 💚","2023-09-06T11:49:14.000Z"
"@brunosnts11 ❤️🤩","2023-09-06T11:49:18.000Z"
"@eguahannah 👏👏👏","2023-09-06T11:49:28.000Z"
"@eliisamaciel 💚🥰","2023-09-06T11:49:34.000Z"
"@rosivan_santos_cianorthfilmes 💚","2023-09-06T11:49:38.000Z"
"@monimoutinho 🥰💚","2023-09-06T11:50:26.000Z"
"@capelasantoantoniosmrn 💚💚💚","2023-09-06T11:50:29.000Z"
"@raphaelle_borges 💚🤩","2023-09-06T11:50:39.000Z"
"@ydack_ ❤️","2023-09-06T11:50:45.000Z"
"@flaviosaloma0 💚🤩","2023-09-06T11:50:53.000Z"
"@anselmapastana 😍","2023-09-06T11:50:56.000Z"
"Já fui várias vezes aí, mas se que puder vale a pena voltar.❤️","2023-09-06T12:37:05.000Z"
"👏👏👏","2023-09-06T22:19:08.000Z"
"@marainamartins 🥰🫶💚 vem nos visitar, bioparque tá sentindo sua falta !!!","2023-09-06T22:39:39.000Z"
"@crisliangui 💚","2023-09-08T14:01:57.000Z"
"😍🌳","2023-09-10T13:19:29.000Z"
"Gostaria de um número para contato, para informações sobre agendamento de escola para visita.","2023-09-19T13:58:30.000Z"
"Fui não está tendo nada","2023-09-06T13:07:40.000Z"
"👏👏👏👏👏👏👏👏👏","2023-09-06T13:19:54.000Z"
"@jessica_asley Olá, Jéssica! Você pode nos informar sobre qual unidade você se refere?","2023-09-06T13:29:03.000Z"
"@paulorossy13 ❤️😍","2023-09-06T13:29:07.000Z"
"Ubs rozanan muca","2023-09-06T13:36:44.000Z"
"Na do marabaixo está tendo?","2023-09-06T13:45:49.000Z"
"@leticia07ferreira Sim! Todas as UBSs","2023-09-06T13:48:32.000Z"
"@prefeiturademacapa só pode gestantes😢?","2023-09-06T13:50:07.000Z"
"@leticia07ferreira Sim, o público alvo são gestantes","2023-09-06T14:00:01.000Z"
"A UBS DO NOVO HORIZONTE, NÃO ESTA TENTO NADA. @prefeiturademacapa","2023-09-06T14:45:13.000Z"
"A ubs do bairro novo horizonte em Macapá não está tendo nada! Fui lá e não está tendo a ação .","2023-09-06T14:48:22.000Z"
"Vai ser facultativo sexta? @prefeiturademacapa","2023-09-06T15:29:16.000Z"
"@dil_luzz igualmente na ubs congos","2023-09-06T15:31:50.000Z"
"Tem na ubs Congós?","2023-09-06T15:49:09.000Z"
"Na UBS são Pedro eles não estão respeitando as prioridades de grávidas, deixam passar na frente uns marmanjos que nem prenhas ficam","2023-09-06T16:09:08.000Z"
"Ubs da unifap não tem  @prefeiturademacapa","2023-09-06T16:15:54.000Z"
"@prefeiturademacapa  ubs da unifap não tem","2023-09-06T16:16:47.000Z"
"Mentira não tem não 😢","2023-09-06T16:17:45.000Z"
"@kelli_mafra02 Oi Kelli, temos Consulta Ouro sim! Inclusive hoje aconteceu normalmente e foi um sucesso graças a Deus 🙏🏻","2023-09-06T16:34:17.000Z"
"Ubs do São Lázaro não está tendo @prefeiturademacapa  @dr.furlan","2023-09-06T16:41:52.000Z"
"@blog_do_kassio agora a pouco me informaram que não. Estava no rosa moita.","2023-09-06T17:22:06.000Z"
"Hj fui na ubs dos congos umas 9Hr ja tinha encerrado não entendi se era até as 18 🤨🤨","2023-09-06T17:30:17.000Z"
"Ubs leozildo Fontoura não está tendo nada!","2023-09-06T18:31:04.000Z"
"Essa ação devia se chamar AÇÃO CONSULTA MACAPABA, pq até então é só lá que está tendo.","2023-09-06T18:58:58.000Z"
"Voltamos a tarde na UBS MARCELO CÂNDIA NO BAIRRO JARDIM 1, E fomos Muito bem atendido pela enfermeira CARLA obrigado pelo retorno @prefeiturademacapa","2023-09-06T19:13:46.000Z"
"@prefeiturademacapa  JARDIM FELICIDADE 2","2023-09-06T19:28:14.000Z"
"@jessica_asley a do muca e uma","2023-09-06T19:29:50.000Z"
"Foi falta de respeito com as grávidas residente no muca ,foram até a ubs alem de ser mal atendido, não teve nada lá","2023-09-06T19:32:27.000Z"
"Na ubs  São Pedro estava tendo","2023-09-06T19:51:54.000Z"
"Faltou avisar as UBS' s sobre a ação.","2023-09-07T01:33:00.000Z"
"Prefeitão paga o piso salário da enfermagem é direito da categoria. Dinheiro p fazer festa a prefeitura tem né? Mas para o piso salarial o senhor não tem.","2023-09-07T01:36:09.000Z"
"Já acabou essas consultas ouro?? Queria saber pois estou grávida","2023-09-07T12:35:11.000Z"
"Isso é papo furado, estou grávida e estive na UBS do Infraero 2 e apenas teve uma consulta isso pq já estava marcado, agora fazer ação pras grávidas é só mentira","2023-09-07T16:15:11.000Z"
"Deveria ser todos os dias e não apenas um.","2023-09-10T12:28:59.000Z"
"Oportunidade única de qualificação  para se destacar no mercado de trabalho ❤️","2023-09-05T12:28:21.000Z"
"Não tem mais vaga","2023-09-05T12:37:37.000Z"
"ATENDIMENTO AO CLIENTE:
O formulário ATENDIMENTO AO CLIENTE: não aceita mais respostas.
Entre em contato com o proprietário do formulário se você achar que isso é um erro.","2023-09-05T12:39:32.000Z"
"@carlaasant Olá, Carla! Sim, as vagas foram preenchidas","2023-09-05T12:40:52.000Z"
"Como faço pra me escrever","2023-09-05T12:43:11.000Z"
"Nem tento. Nunca encontro vaga","2023-09-05T12:48:18.000Z"
"😮😮 já","2023-09-05T12:48:43.000Z"
"Poderiam ofertar mais vagas!","2023-09-05T12:51:11.000Z"
"@silvandrocardosoleal Olá, Silvandro! As inscrições já encerraram","2023-09-05T12:54:20.000Z"
"Isso é uma falta de respeito porque quando você colocam já está tudo preenchido. 🤬","2023-09-05T13:10:19.000Z"
"14 anos pode participar?","2023-09-05T13:12:30.000Z"
"@elenicegibson_izas Olá, Elenice! O número (96) 99207 9186 está disponível para obter informações","2023-09-05T13:34:19.000Z"
"E uma palhaçada poucas vagas e quando vai se inscrever já está preenchido...","2023-09-05T13:40:37.000Z"
"@prefeiturademacapa já verifiquei, mas das próximas seria bom por a idade mínima, pra não haver inscrição desnecessária e tirar a vaga de outros.","2023-09-05T13:58:53.000Z"
"Abram outra turma.","2023-09-05T14:06:02.000Z"
"E d graça?","2023-09-05T15:31:45.000Z"
"@elenicegibson_izas qual idade minima??","2023-09-05T16:05:43.000Z"
"Tem que oferecer mais vagas","2023-09-05T16:29:05.000Z"
"Abriu e acabou as vagas 😢","2023-09-05T16:56:09.000Z"
"@iasminb_ 16 anos","2023-09-05T17:19:30.000Z"
"Peixada né ?","2023-09-05T22:50:37.000Z"
"Só peixada","2023-09-06T08:04:51.000Z"
"Como faço para copiar o link","2023-09-06T15:51:59.000Z"
"Qual o valor do curso ?","2023-09-06T17:44:45.000Z"
"@wesley_tiagoo falou tudo , isso é vdd uma falta de vergonha","2023-09-06T21:11:29.000Z"
"Como eu faço","2023-09-07T00:28:43.000Z"
"@erika_gnclves eu consegui me inscreve abriu o link e rapidinho fiz, ontem mandei mensagem pro número informado no anúncio pra ver se havia conseguido e me informaram q sim, dos outros cursos não consegui também..","2023-09-07T21:04:58.000Z"
"@rosenirtrindadegda7_ q bom","2023-09-08T21:17:13.000Z"
"Vamos mulheres lindas,vamos cuidar da saúde 🙏👏🏾👏🏾👏🏾👏🏾👏🏾 parabéns 🤝","2023-09-04T16:11:04.000Z"
"@nazare.leal 🤩❤️","2023-09-04T16:46:38.000Z"
"👏👏👏👏👏👏👏👏👏","2023-09-04T16:50:27.000Z"
"Fica até qndo na floriano?","2023-09-04T17:09:56.000Z"
"Agora siiiiim ❤️","2023-09-04T17:17:18.000Z"
"👏","2023-09-04T17:38:47.000Z"
"Boa tarde vcs vão ficar até setembro aí","2023-09-04T17:57:53.000Z"
"Carreta da Mulher, com serviços necessários. O público feminino agradece!😍😍","2023-09-04T18:33:57.000Z"
"Eu queria saber se estão padendo transvaginal","2023-09-04T18:37:09.000Z"
"Eu fiz a colocação do Diu eu queria bater uma transvaginal para ver como está o Diu","2023-09-04T18:38:54.000Z"
"Como que agenda?","2023-09-04T18:53:41.000Z"
"Ta fazendo transvaginal com pedido medico","2023-09-04T19:16:45.000Z"
"@sarareiarthur2008 😍","2023-09-04T20:44:59.000Z"
"@rayrdrgs 🥳","2023-09-04T20:45:07.000Z"
"@sabrina.oliveira_ap ❤️","2023-09-04T20:45:11.000Z"
"@anselmo_wanzeller 👏","2023-09-04T20:45:17.000Z"
"@lealcleicy Olá, Cleicy! Não","2023-09-04T20:45:37.000Z"
"@alylinne Olá! De forma presencial na unidade","2023-09-04T20:45:49.000Z"
"@williamaroliveira19 Olá, Gabriela! Não","2023-09-04T20:46:10.000Z"
"@lucy.oficiall Olá, Lucy! Somente até o fim do mês","2023-09-04T20:46:20.000Z"
"@jane_reis.99 Olá, Jane! Somente até o fim do mês","2023-09-04T20:46:28.000Z"
"@silvanasouza.233 Olá, Silvana! Não","2023-09-04T20:46:36.000Z"
"@keylasantos7704 Olá, Keyla! Não","2023-09-04T20:46:41.000Z"
"@prefeiturademacapa obrigada","2023-09-04T21:05:23.000Z"
"Já vou la","2023-09-04T21:10:05.000Z"
"Poderiam trazer para o Habitacional Miracema né! Tô precisando fazer esses exames ⚠️. Bora providenciar @dr.furlan @prefeiturademacapa por favor","2023-09-04T21:13:34.000Z"
"Oi, Qual UPA em funcionamento 24h ? Que caso precise façam exames laboratoriais de emergência ??","2023-09-04T22:21:33.000Z"
"Tá fazendo Consulta da Mama?","2023-09-04T23:31:01.000Z"
"Boa noite gostaria  de  saber ser vcs dão  encaminhamento pra laqueadura  tambem?","2023-09-05T00:30:27.000Z"
"Não tá mais fazendo ultrasson de tireóide?","2023-09-05T01:24:16.000Z"
"Eu fiz uma vez quando estavam lá não zona norte..aí preciso fazer novamente","2023-09-05T01:24:56.000Z"
"@lucilene76soares Vamos 🥳","2023-09-05T11:45:39.000Z"
"@taylane_ac Olá, Taylane! As UBSs de Urgência e Emergência são as unidades Perpétuo Socorro (24h), Marcelo Cândia, Marabaixo e Pedro Barros (1h)","2023-09-05T11:46:24.000Z"
"@lennyalmeida24 Olá, Lenny! Não","2023-09-05T11:46:40.000Z"
"@flavia_e_romulo Olá, Flávia! Não","2023-09-05T11:46:53.000Z"
"Vai até quando?","2023-09-05T15:59:49.000Z"
"@elimarkeseliane Olá! Somente até o fim do mês","2023-09-05T16:30:33.000Z"
"@prefeiturademacapa obrigada","2023-09-05T17:04:10.000Z"
"Boa tarde vcs estão fazendo ultrassom  pélvica","2023-09-05T17:21:18.000Z"
"@prefeiturademacapa qual mês","2023-09-06T10:22:25.000Z"
"@suzedacosta Olá, Suze! Não","2023-09-06T11:53:16.000Z"
"Vcs estão batendo algum tipo de ultrassom??","2023-09-07T12:36:55.000Z"
"Funciona hj?","2023-09-08T11:04:04.000Z"
"@prefeiturademacapa fim do mês de setembro?","2023-09-13T04:35:06.000Z"
"Qual o dia e horário das marcações de consultas?","2023-09-14T18:07:37.000Z"
"Difícil é conseguir agendar uma consulta.","2023-09-22T19:34:32.000Z"
"@suzedacosta, onde carreta está agora","2023-09-28T16:08:48.000Z"
"Por gentileza aonde a carreta está agora?","2023-09-28T16:09:27.000Z"
"Sabem me dizer onde ela se encontra agora por favor?","2023-10-06T12:54:54.000Z"
"👏👏👏","2023-09-04T22:07:33.000Z"
"👏👏👏 Parabéns Secretários","2023-09-05T00:13:22.000Z"
"Parabéns! Prefeitura de Macapá fazendo a diferença 👏👏","2023-09-05T00:43:45.000Z"
"Meu respeito a essa classe que merece  e todos que ajudam a deixar a cidade bonita","2023-09-05T02:14:51.000Z"
"Secretário, pedimos que retire o entulho que ficou espalhado por todo avenida Procópio Rola no bairro Santa Rita… tem mais de 15 dias que as calçadas das casas estão com restos de asfalto que a PMM quebrou, colocou e não retirou. Aguardamos e agradecemos.","2023-09-05T02:26:08.000Z"
"@anadosnichos Os verdinhos são nossos queridos 💚","2023-09-05T11:38:48.000Z"
"@nazare.leal 💚🤩","2023-09-05T11:38:55.000Z"
"@alana_eng ❤️","2023-09-05T11:39:05.000Z"
"@marcelo_lucass2 🥰","2023-09-05T11:39:09.000Z"
"@rsdacosta Olá, Rosângela! Iremos encaminhar sua solicitação ao setor responsável","2023-09-05T11:39:37.000Z"
"👏👏👏💪🚀🚀","2023-09-05T13:23:10.000Z"
"@marcio_pastana 💚","2023-09-06T11:51:12.000Z"
"Top","2023-09-06T13:27:46.000Z"
"@stefaneneto ❤️","2023-09-08T14:02:17.000Z"
"@claefepersonalizados 💖","2023-09-08T14:02:25.000Z"
"👏👏👏👏👏","2023-09-04T19:19:32.000Z"
"Gestão de compromisso 🤜🏻🤛🏻","2023-09-04T19:55:02.000Z"
"Parabéns à prefeitura pela oportunidade ao segmento cultural 👏","2023-09-04T19:55:20.000Z"
"Parabéns meu amigo @almeidaolavo, pela brilhante condução do Maio Macapá Verão de todos os tempos 👏🏻👏🏻👏🏻","2023-09-04T19:55:50.000Z"
"👏👏👏👏👏","2023-09-04T20:10:47.000Z"
"👏👏👏👏","2023-09-04T20:19:44.000Z"
"@marcelo_history ❤️❤️❤️","2023-09-04T20:43:39.000Z"
"@alexmorenopereira 🤩","2023-09-04T20:43:41.000Z"
"@romulopenna ❤️🤩","2023-09-04T20:43:54.000Z"
"@vanilda_quaresma 🥰","2023-09-04T20:43:57.000Z"
"@maranhaoluizantonioferreira ❤️❤️❤️","2023-09-04T20:44:01.000Z"
"Respeito aos segmentos👏🏽👏🏽👏🏽👏🏽","2023-09-04T20:44:31.000Z"
"👏👏","2023-09-04T20:56:55.000Z"
"E convenhamos que foi o melhor Macapá verão de todos os tempos. Obrigada pela oportunidade de participar.  O compromisso com o nosso segmento foi cumprido 😍👏","2023-09-04T20:59:23.000Z"
"Pelo amor de Deus, não vão fazer algo pelos artistas locais só no MCP verão de 2024. 

Os recursos da Lei Paulo Gustavo estão na conta e até agora nada foi feito nem no município nem no estado! 🤡","2023-09-04T21:27:50.000Z"
"👏👏👏deixa o homem trabalhar","2023-09-04T21:31:01.000Z"
"👏👏👏👏","2023-09-04T21:39:35.000Z"
"Tem que manter o samba no mercado central....","2023-09-04T21:44:49.000Z"
"Parabéns prefeitura de Macapá, honrando com seus compromissos. Macapá verão foi um sucesso e em 2024 será melhor com certeza. 👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾😘❤️","2023-09-04T22:04:34.000Z"
"Agora vamos ver como fica o depósito na conta do fundo é a lei paulo Gustavo. Quanto ao pagamento, já não era sem tempo rsrrss e seria de elogiar se vcs dissessem onde foram parar as vagas de literatura e música, mas é sempre uma caixa preta né","2023-09-04T23:02:40.000Z"
"Parabéns pelo compromisso 👏","2023-09-04T23:52:20.000Z"
"Era pra ter pago assim que o artista termina de fazer o show.","2023-09-05T00:14:37.000Z"
"Sinceramente... não passa da obrigação da PMM ... não é favor nenhum q se fez...","2023-09-05T00:19:23.000Z"
"Parabéns 👏🏻👏🏻👏🏻","2023-09-05T02:40:09.000Z"
"Parabéns essa gestão têm meu respeito,eu tenho que tirar o chapéu pra essa gestão pelo excelente trabalho que ela vem fazendo em nossa capital Macapá.","2023-09-05T09:25:48.000Z"
"👏👏👏👏👏","2023-09-05T10:57:55.000Z"
"👏👏 a prefeitura  esses artistas merecem reconhecimento 😍😍😍😍😍😍","2023-09-05T11:06:20.000Z"
"@mariacarolinam_adv 👏👏👏","2023-09-05T11:43:08.000Z"
"@dianasconceicao ❤️🤩","2023-09-05T11:43:13.000Z"
"@skadiem ❤️","2023-09-05T11:43:18.000Z"
"@suzyvoganoficial O maior Macapá Verão de todos os tempos 🔥","2023-09-05T11:43:36.000Z"
"@gilmardomingues_mcp 💪","2023-09-05T11:43:54.000Z"
"@_maicon_nunes ❤️🤩","2023-09-05T11:44:00.000Z"
"@nazare.leal ❤️","2023-09-05T11:44:06.000Z"
"@flaviosaloma0 ❤️🤩","2023-09-05T11:44:33.000Z"
"@vitorfrota__ 🤩🤩🤩","2023-09-05T11:44:52.000Z"
"@cinevaldocosta 🥰❤️","2023-09-05T11:44:58.000Z"
"@natalia_platon 😍","2023-09-05T11:45:06.000Z"
"@zairasantosdo ❤️🥰","2023-09-05T11:45:12.000Z"
"Então esqueceram de mim que até agora vão pagar amanhã é esse amanhã nunca chega!! Ta foda prefeitão !!","2023-09-05T12:31:20.000Z"
"O meu até agora nada. Nem repassaram ora produtora ainda. Já passaram  os 30 dias faz tempos. O vídeo é só pra amenizar a incompetência da funcult? Deveriam pelo menos averiguar se realmente todos foram pagos mesmo antes de sair colocando vídeo por aí. To com meu contrato aqui, pelo jeito tem que ir lá no prédio da funcult mesmo, já que por as redes sociais ngm responde","2023-09-05T14:29:59.000Z"
"Os donos de aparelhagem da região pedreira, zona rural de Macapá não receberam e estão esperando uma resposta, depois de tanta demora pra pagar, agora estão exigindo uma nota fiscal da prefeitura no valor de 5% do valor a ser recebido.","2023-09-05T15:48:15.000Z"
"Parabéns prefeitao @dr.furlan ,parabéns a todos os envolvidos nesse projeto","2023-09-05T16:14:58.000Z"
"@naldocunhamelo ❤️😍","2023-09-05T16:29:42.000Z"
"A CARA NEM TREME","2023-09-05T16:50:36.000Z"
"O prêmio é que só os peixes tocaram no Macapá Verão muitos artistas ficaram de fora enquanto alguns yocaram duas a três vezes","2023-09-05T18:12:13.000Z"
"Que bom, continue valorizando os artistas de Macapá.","2023-09-05T18:50:01.000Z"
"Tem que começar a valorizar os funcionários municipais... Nossas progressões 🤷🏾","2023-09-05T19:42:06.000Z"
"@lene.maciel 💪","2023-09-06T11:52:52.000Z"
"Quando que vai abrir o Lélio Silva??","2023-09-03T23:21:33.000Z"
"Agradecer a toda organização pelo evento e parabéns 👏👏👏👏","2023-09-02T18:11:36.000Z"
"@bendjamin_05 ❤️❤️❤️","2023-09-02T18:20:06.000Z"
"👏👏👏👏👏","2023-09-02T18:39:38.000Z"
"👏👏👏👏👏","2023-09-02T18:43:17.000Z"
"@simoneferreira0205 💚","2023-09-02T18:45:26.000Z"
"@brunossnascimento 🤩","2023-09-02T18:45:31.000Z"
"👏👏👏","2023-09-02T19:02:27.000Z"
"👏👏👏","2023-09-02T19:03:56.000Z"
"👏👏👏","2023-09-02T20:00:57.000Z"
"@dbonnd 🥰❤️","2023-09-02T22:23:19.000Z"
"@juliane.lopes25 💚","2023-09-02T22:23:29.000Z"
"@juliane.lopes25 ❤️🤩","2023-09-04T11:37:40.000Z"
"@al","2023-09-04T19:11:12.000Z"
"@dmqa1969 💛💛💛","2023-09-02T14:57:36.000Z"
"@azevedoirla A mudança chegou ❤️","2023-09-02T14:57:53.000Z"
"@souza.danielesouza 💚","2023-09-02T14:57:56.000Z"
